상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,마트브랜드
MA010120220803051161,콜핑,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122730000,1,대지,2273,,부산광역시 북구 화명동 2273,263202132002,부산광역시 북구 화명대로,47,,2632010200122730000003931,롯데마트,부산광역시 북구 화명대로 47,616744,46525,,2,,129.013016593832,35.235170359171,롯데마트
MA010120220803378613,수스,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,2653010800103570005008020,롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,3,,128.968364011655,35.1275926627189,롯데마트
MA010120220811410997,이마트휠라인티모,금정점,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47413,속옷 및 잠옷 소매업,26,부산광역시,26410,금정구,26410680,구서1동,2641010700,구서동,2641010700103680000,1,대지,368,,부산광역시 금정구 구서동 368,264104205400,부산광역시 금정구 중앙대로1841번길,24,,2641010700103680000007216,이마트,부산광역시 금정구 중앙대로1841번길 24,609847,46233,,2,,129.090598612225,35.2499401418204,이마트
MA010120220808561139,롯데리아동래점,롯데마트,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26260,동래구,26260560,온천2동,2626010800,온천동,2626010800105020003,1,대지,502,3,부산광역시 동래구 온천동 502-3,262602000010,부산광역시 동래구 중앙대로,1393,,2626010800105020003000477,롯데백화점,부산광역시 동래구 중앙대로 1393,607716,47727,,1,,129.07747341266,35.2117052140663,롯데마트
MA010120220809742903,김가네메가마트,기장점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26710,기장군,26710259,일광읍,2671025921,일광읍,2671025921105470006,1,대지,547,6,부산광역시 기장군 일광읍 삼성리 547-6,267102006018,부산광역시 기장군 일광읍 기장대로,673,,2671031021105470006000001,메가마트,부산광역시 기장군 일광읍 기장대로 673,619912,46048,,1,,129.221858893907,35.25469218614,메가마트
MA010120220804897970,이니스프리사상점,롯데마트,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,2653010800103570005008020,이니스프리롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,1,,128.968364011655,35.1275926627189,롯데마트
MA010120220810477449,소나무약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,26,부산광역시,26110,중구,26110510,중앙동,2611011000,중앙동7가,2611011000100200001,1,대지,20,1,부산광역시 중구 중앙동7가 20-1,261102000010,부산광역시 중구 중앙대로,2,,2611011000100200001000001,롯데마트,부산광역시 중구 중앙대로 2,600017,48944,,1,,129.036707345866,35.0983104003377,롯데마트
MA010120220811624749,모이몰른,,G2,소매,G209,섬유·의복·신발 소매,G20903,유아용 의류 소매업,G47417,유아용 의류 소매업,26,부산광역시,26710,기장군,26710256,정관읍,2671025622,정관읍,2671025622107120001,1,대지,712,1,부산광역시 기장군 정관읍 매학리 712-1,267103140043,부산광역시 기장군 정관읍 정관5로,50,,2671032022107120001000001,홈플러스,부산광역시 기장군 정관읍 정관5로 50,619963,46015,,1,,129.176383817166,35.3230491085662,홈플러스
MA010120220803513128,오토오아시스동래점,롯데마트,S2,수리·개인,S203,자동차 수리·세차,S20301,자동차 정비소,S95212,자동차 전문 수리업,26,부산광역시,26260,동래구,26260560,온천2동,2626010800,온천동,2626010800105020003,1,대지,502,3,부산광역시 동래구 온천동 502-3,262602000010,부산광역시 동래구 중앙대로,1393,,2626010800105020003000477,정비코너롯데마트,부산광역시 동래구 중앙대로 1393,607716,47727,,3,,129.07747341266,35.2117052140663,롯데마트
MA010120220803129886,어울림,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,G47312,통신기기 소매업,26,부산광역시,26260,동래구,26260545,명륜동,2626010700,명륜동,2626010700105060003,1,대지,506,3,부산광역시 동래구 명륜동 506-3,262602006006,부산광역시 동래구 충렬대로,197,,2626010700105060003000040,메가마트,부산광역시 동래구 충렬대로 197,607804,47737,,2,,129.081133844024,35.2045502617048,메가마트
MA010120220810284558,체이스컬트,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47419,기타 의복 소매업,26,부산광역시,26410,금정구,26410680,구서1동,2641010700,구서동,2641010700103680000,1,대지,368,,부산광역시 금정구 구서동 368,264104205400,부산광역시 금정구 중앙대로1841번길,24,,2641010700103680000007216,이마트,부산광역시 금정구 중앙대로1841번길 24,609847,46233,,2,,129.090598612225,35.2499401418204,이마트
MA010120220804992833,리트머스,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100112080000,1,대지,1208,,부산광역시 연제구 거제동 1208,264703130033,부산광역시 연제구 종합운동장로,7,,2647010100111980000009422,홈플러스부산아시아드점,부산광역시 연제구 종합운동장로 7,611807,47500,,,,129.062012486264,35.1912700712054,홈플러스
MA010120220811612999,열쇠도장,금정점,G2,소매,G210,철물·건설자재 소매,G21001,철물/공구 소매업,G47511,철물 및 난방용구 소매업,26,부산광역시,26410,금정구,26410680,구서1동,2641010700,구서동,2641010700103680000,1,대지,368,,부산광역시 금정구 구서동 368,264104205400,부산광역시 금정구 중앙대로1841번길,24,,2641010700103680000007216,이마트,부산광역시 금정구 중앙대로1841번길 24,609847,46233,,3,,129.090598612225,35.2499401418204,이마트
MA010120220807820861,메가마트동래프로스펙스,,G2,소매,G209,섬유·의복·신발 소매,G20910,신발 소매업,G47430,신발 소매업,26,부산광역시,26260,동래구,26260545,명륜동,2626010700,명륜동,2626010700105060003,1,대지,506,3,부산광역시 동래구 명륜동 506-3,262602006006,부산광역시 동래구 충렬대로,197,,2626010700105060003000040,동래메가마트,부산광역시 동래구 충렬대로 197,607804,47737,,,,129.081133844024,35.2045502617048,메가마트
MA010120220803421441,행복나눔치과,,Q1,보건의료,Q102,의원,Q10210,치과의원,Q86202,치과의원,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,2653010800103570005008020,롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,4,,128.968364011655,35.1275926627189,롯데마트
MA010120220806464700,커피스토어홈플러스,광안점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,26,부산광역시,26500,수영구,26500760,광안1동,2650010400,광안동,2650010400104910001,1,대지,491,1,부산광역시 수영구 광안동 491-1,265003131037,부산광역시 수영구 수영로,625,,2650010400104910001017985,홈플러스슈퍼익스프레스광안점,부산광역시 수영구 수영로 625,613807,48253,,1,,129.113519894991,35.1616440938727,홈플러스
MA010120220811459374,손오공투어주,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,26,부산광역시,26500,수영구,26500660,남천1동,2650010500,남천동,2650010500105450002,1,대지,545,2,부산광역시 수영구 남천동 545-2,265002006014,부산광역시 수영구 황령대로,521,,2650010500105450002017618,메가마트,부산광역시 수영구 황령대로 521,613819,48313,,3,,129.110991329674,35.1372579331725,메가마트
MA010120220808239833,던킨트레이더스,연산점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26470,연제구,26470730,연산9동,2647010200,연산동,2647010200123740000,1,대지,2374,,부산광역시 연제구 연산동 2374,264703137034,부산광역시 연제구 좌수영로,241,,,이마트,부산광역시 연제구 좌수영로 241,611089,47569,,,,129.112138595138,35.1854495416045,이마트 트레이더스
MA010120220812480944,토니모리사상점,롯데마트,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,,롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,1,,128.96846526974,35.1286093546013,롯데마트
MA010120220810383211,사상점아모레화장품,롯데마트,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,화장품; 비누 및 방향제 소매업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,,,부산광역시 사상구 낙동대로 733,617830,47032,,,,128.96846526974,35.1286093546013,롯데마트
MA010120220814114494,던킨도너츠,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26230,부산진구,26230640,부암1동,2623010800,부암동,2623010800102570000,1,대지,257,,부산광역시 부산진구 부암동 257,262302129001,부산광역시 부산진구 신천대로,241,,,롯데마트,부산광역시 부산진구 신천대로 241,614837,47187,,1,,129.048902687629,35.1627456096785,롯데마트
MA010120220808695471,오스틴리드롯데사상점,,G2,소매,G209,섬유·의복·신발 소매,G20901,남성 의류 소매업,G47411,남자용 겉옷 소매업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,,롯데마트,부산광역시 사상구 낙동대로 733,617830,47032,,3,,128.96846526974,35.1286093546013,롯데마트
MA010120220810723304,사상점에드윈,롯데마트,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2653010800106900000,1,대지,690,,부산광역시 사상구 엄궁동 690,265302006002,부산광역시 사상구 낙동대로,733,,2653010800103570005008020,,부산광역시 사상구 낙동대로 733,617830,47032,,1,,128.968364011655,35.1275926627189,롯데마트
MA010120220813662188,시호비전안경원,해운대점,G2,소매,G216,안경·정밀기기 소매,G21602,안경렌즈 소매업,G47822,안경 및 렌즈 소매업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600117670000,1,대지,1767,,부산광역시 해운대구 중동 1767,263503133039,부산광역시 해운대구 좌동순환로,511,,2635010600117670000019106,이마트,부산광역시 해운대구 좌동순환로 511,612851,48096,,2,,129.167372481097,35.1660179546642,이마트
MA010120220811230218,송사부수제쌀고로케이마트,해운대점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56113,한식 육류 요리 전문점,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600117670000,1,대지,1767,,부산광역시 해운대구 중동 1767,263503133039,부산광역시 해운대구 좌동순환로,511,,2635010600117670000019106,이마트,부산광역시 해운대구 좌동순환로 511,612851,48096,,1,,129.167372481097,35.1660179546642,이마트
MA010120220810782134,21세기약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,26,부산광역시,26260,동래구,26260560,온천2동,2626010800,온천동,2626010800105020003,1,대지,502,3,부산광역시 동래구 온천동 502-3,262602000010,부산광역시 동래구 중앙대로,1393,,2626010800105020003000477,롯데마트,부산광역시 동래구 중앙대로 1393,607716,47727,,1,,129.07747341266,35.2117052140663,롯데마트
MA010120220808220874,이브자리,,G2,소매,G209,섬유·의복·신발 소매,G20906,침구류/커튼 소매업,G47421,가정용 직물제품 소매업,26,부산광역시,26500,수영구,26500660,남천1동,2650010500,남천동,2650010500105450002,1,대지,545,2,부산광역시 수영구 남천동 545-2,265002006014,부산광역시 수영구 황령대로,521,,2650010500105450002017618,메가마트,부산광역시 수영구 황령대로 521,613819,48313,,,,129.110991329674,35.1372579331725,메가마트
MA010120220803136370,삼대진가푸드,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,26,부산광역시,26350,해운대구,26350525,우3동,2635010500,우동,2635010500114060002,1,대지,1406,2,부산광역시 해운대구 우동 1406-2,263503133043,부산광역시 해운대구 해운대해변로,140,,2635010500114060002006106,홈플러스,부산광역시 해운대구 해운대해변로 140,612020,48092,,,,129.146486355558,35.1583968463107,홈플러스
